aX,aY,aZ,gX,gY,gZ
-0.759,-0.476,0.523,3.845,-7.507,2.930
-0.776,-0.475,0.496,5.188,-9.644,1.648
-0.787,-0.457,0.462,4.639,-11.780,0.549
-0.797,-0.434,0.437,2.625,-13.550,-0.244
-0.800,-0.414,0.413,-0.366,-13.977,-0.916
-0.816,-0.399,0.397,-4.150,-12.634,-1.343
-0.835,-0.390,0.385,-7.751,-10.681,-1.343
-0.862,-0.385,0.383,-10.437,-9.033,-0.977
-0.875,-0.391,0.373,-11.841,-6.653,0.122
-0.887,-0.392,0.366,-12.451,-4.517,1.831
-0.897,-0.393,0.367,-12.390,-2.563,3.601
-0.912,-0.393,0.382,-11.597,-0.793,5.554
-0.914,-0.401,0.385,-8.606,2.319,7.935
-0.914,-0.404,0.390,-3.967,5.005,11.353
-0.908,-0.406,0.392,2.014,7.019,15.137
-0.891,-0.414,0.383,8.057,9.766,19.104
-0.873,-0.422,0.379,12.878,11.353,22.888
-0.847,-0.422,0.371,17.090,12.817,26.428
-0.807,-0.426,0.346,20.508,13.855,27.893
-0.798,-0.449,0.354,22.522,13.000,27.649
-0.782,-0.453,0.346,23.560,12.207,27.405
-0.787,-0.466,0.369,22.522,10.315,26.428
-0.767,-0.465,0.364,20.630,11.719,26.184
-0.741,-0.457,0.343,16.968,12.024,24.963
-0.732,-0.465,0.354,11.780,8.423,21.851
-0.725,-0.474,0.364,5.859,4.395,18.677
-0.717,-0.477,0.372,-0.977,1.831,15.564
-0.715,-0.490,0.384,-7.935,-0.671,11.963
-0.715,-0.501,0.395,-14.099,-3.662,8.484
-0.716,-0.503,0.404,-17.639,-6.042,5.798
-0.724,-0.504,0.412,-16.235,-7.507,4.395
-0.728,-0.495,0.420,-10.681,-7.690,4.639
-0.734,-0.478,0.417,-2.991,-6.470,5.676
-0.736,-0.469,0.409,6.287,-3.845,7.751
-0.730,-0.464,0.395,14.954,-0.427,10.071
-0.730,-0.460,0.384,19.775,2.747,11.169
-0.736,-0.458,0.379,19.958,4.944,10.742

-1.040,1.598,0.076,-46.631,121.704,-123.413
-1.041,1.671,0.172,-53.589,135.315,-104.187
-1.068,1.760,0.238,-58.472,144.836,-83.679
-1.167,1.866,0.281,-64.148,150.391,-63.721
-1.294,1.969,0.327,-72.327,150.818,-42.236
-1.359,2.032,0.382,-83.008,147.034,-15.259
-1.336,1.984,0.480,-93.445,142.334,17.090
-1.260,1.855,0.562,-103.455,146.545,52.124
-1.236,1.588,0.698,-111.633,146.301,88.379
-1.112,1.233,0.892,-120.483,147.949,122.131
-1.026,0.774,1.037,-126.526,147.644,147.095
-0.947,0.301,1.131,-126.648,143.494,163.574
-0.900,-0.075,1.158,-123.474,132.446,170.532
-0.848,-0.339,1.115,-117.798,115.967,167.358
-0.808,-0.451,1.090,-114.136,93.323,158.386
-0.804,-0.459,1.054,-114.563,72.754,148.621
-0.821,-0.477,1.022,-116.882,60.059,146.057
-0.848,-0.686,1.044,-118.774,50.598,154.541
-0.769,-1.054,1.088,-119.751,44.250,165.588
-0.575,-1.541,1.096,-117.065,42.908,174.927
-0.396,-1.978,1.146,-110.046,39.551,171.387
-0.291,-2.275,1.122,-97.290,38.879,151.917
-0.309,-2.451,1.020,-83.740,38.269,121.399
-0.400,-2.542,0.915,-76.660,34.668,88.135
-0.478,-2.590,0.806,-74.463,28.687,59.631
-0.495,-2.619,0.712,-69.092,23.193,36.865
-0.475,-2.642,0.637,-55.664,18.799,18.982
-0.425,-2.672,0.576,-36.743,16.907,2.563
-0.361,-2.690,0.522,-16.357,19.104,-14.587
-0.305,-2.691,0.461,0.427,21.423,-34.302
-0.248,-2.644,0.384,13.123,20.325,-55.969
-0.191,-2.528,0.314,25.513,18.066,-78.918
-0.132,-2.342,0.196,40.161,18.188,-101.013
-0.152,-2.068,0.056,54.810,21.790,-123.352
-0.234,-1.727,-0.025,64.392,28.931,-143.311
-0.322,-1.359,-0.061,68.115,40.771,-158.325
-0.380,-1.033,-0.073,64.819,57.312,-168.579
-0.403,-0.740,0.050,56.702,74.707,-173.889
-0.391,-0.482,0.313,47.913,92.651,-173.523
-0.429,-0.250,0.616,42.297,111.572,-171.631
-0.568,-0.047,0.926,42.297,126.404,-170.593
-0.766,0.156,1.166,47.424,130.615,-168.640
-0.917,0.391,1.332,53.040,123.413,-160.828
-1.035,0.624,1.461,54.932,109.009,-149.292
-1.104,0.821,1.535,55.847,94.421,-133.972
-1.153,0.909,1.583,55.664,80.322,-114.990
-1.174,0.904,1.583,49.011,68.420,-94.788
-1.148,0.868,1.555,34.851,55.359,-76.355
-1.112,0.822,1.533,18.372,41.443,-60.059
-1.140,0.735,1.479,7.202,25.269,-46.143
-1.173,0.622,1.373,5.188,8.545,-32.288
-1.178,0.547,1.182,9.155,-6.165,-17.090
-1.154,0.488,0.963,16.968,-18.311,-4.333
-1.130,0.416,0.778,23.926,-27.832,3.967
-1.132,0.315,0.619,25.635,-33.630,7.996
-1.109,0.213,0.498,19.531,-33.936,10.803
-1.067,0.115,0.430,7.874,-30.579,13.062
-1.020,0.031,0.395,-4.150,-26.245,13.245
-0.997,-0.024,0.391,-13.611,-23.132,12.451
-0.976,-0.060,0.391,-19.897,-19.043,11.597
-0.951,-0.093,0.398,-24.292,-15.015,11.353
-0.925,-0.129,0.426,-28.381,-12.024,12.268
-0.898,-0.171,0.465,-31.433,-9.827,14.038
-0.875,-0.220,0.492,-30.579,-8.667,16.602
-0.859,-0.267,0.493,-24.719,-8.789,19.958
-0.845,-0.290,0.476,-16.418,-10.315,23.621
-0.834,-0.306,0.454,-8.057,-12.146,26.794
-0.801,-0.329,0.424,0.366,-13.306,29.541
-0.761,-0.354,0.403,7.568,-13.000,31.494
-0.738,-0.389,0.393,12.939,-11.719,31.128
-0.717,-0.420,0.390,15.320,-10.315,28.259
-0.720,-0.408,0.408,12.878,-9.888,23.376
-0.723,-0.377,0.421,7.141,-8.789,18.127
-0.722,-0.358,0.441,-0.366,-6.531,12.756
-0.740,-0.339,0.483,-9.399,-5.188,7.629
-0.778,-0.324,0.542,-17.334,-4.517,3.357
-0.799,-0.312,0.596,-22.400,-3.723,1.831
-0.804,-0.301,0.626,-23.010,-3.662,2.502
-0.798,-0.296,0.629,-20.081,-5.310,4.333
-0.803,-0.291,0.645,-13.916,-8.911,7.324
-0.803,-0.298,0.638,-5.554,-10.620,10.559
-0.798,-0.307,0.604,2.197,-10.498,13.245
-0.783,-0.317,0.565,7.996,-11.108,15.198
-0.774,-0.327,0.538,11.353,-12.207,15.198
-0.773,-0.334,0.515,11.414,-11.963,13.916
-0.787,-0.339,0.495,8.911,-11.047,11.780
-0.798,-0.342,0.476,4.150,-10.925,8.911
-0.801,-0.333,0.456,-2.197,-10.986,6.104
-0.812,-0.325,0.438,-8.057,-10.437,3.540
-0.825,-0.317,0.435,-11.902,-9.399,1.770
-0.832,-0.313,0.443,-13.489,-7.629,1.404
-0.839,-0.312,0.455,-12.207,-5.432,2.014
-0.844,-0.309,0.459,-8.179,-2.991,3.540
-0.839,-0.305,0.453,-2.136,-1.404,5.432
-0.834,-0.309,0.450,3.845,-1.099,7.751
-0.833,-0.320,0.446,7.568,-1.404,9.338
-0.830,-0.329,0.443,8.850,-1.099,9.644
-0.824,-0.324,0.428,8.789,-0.671,8.911
-0.825,-0.317,0.424,7.874,-1.282,7.812
-0.833,-0.309,0.430,5.371,-2.441,6.287
-0.844,-0.301,0.444,1.404,-3.601,4.822
-0.854,-0.302,0.469,-2.869,-4.700,3.540
-0.856,-0.303,0.489,-5.981,-4.639,3.723
-0.860,-0.310,0.504,-7.385,-3.662,4.822
-0.873,-0.318,0.527,-7.385,-3.540,6.042
-0.877,-0.323,0.543,-5.615,-4.028,7.812
-0.875,-0.327,0.544,-2.747,-4.150,9.888
-0.872,-0.331,0.541,0.000,-4.944,11.597
-0.873,-0.333,0.542,2.380,-6.531,13.184
-0.865,-0.340,0.534,3.479,-7.629,14.404
-0.847,-0.347,0.525,4.150,-8.118,15.198
-0.833,-0.354,0.518,4.578,-8.911,15.198
-0.832,-0.363,0.516,4.700,-9.766,14.832
-0.831,-0.377,0.519,3.845,-9.888,13.611
-0.827,-0.390,0.518,3.113,-9.644,11.963
-0.828,-0.397,0.521,2.563,-9.399,10.010
-0.839,-0.402,0.533,2.930,-9.583,7.935
-0.849,-0.403,0.542,4.333,-9.949,6.042
-0.851,-0.391,0.533,6.165,-9.705,4.822

0.508,-1.629,-0.624,60.974,-52.551,-68.237
0.667,-1.554,-0.702,66.711,-43.030,-80.261
0.793,-1.441,-0.760,69.153,-34.058,-95.764
0.863,-1.306,-0.808,69.214,-25.085,-112.854
0.898,-1.158,-0.834,65.796,-16.907,-128.601
0.905,-0.959,-0.795,57.434,-11.536,-142.151
0.900,-0.816,-0.745,47.363,-6.897,-154.480
0.886,-0.672,-0.702,35.034,-1.343,-163.086
0.875,-0.562,-0.659,24.170,4.944,-168.884
0.845,-0.484,-0.619,16.846,11.108,-171.570
0.784,-0.430,-0.602,15.625,17.761,-172.546
0.722,-0.393,-0.582,19.714,24.536,-171.936
0.689,-0.386,-0.563,26.855,31.982,-169.373
0.635,-0.366,-0.575,36.438,40.161,-168.335
0.540,-0.344,-0.595,46.997,45.715,-170.227
0.427,-0.308,-0.630,57.190,47.974,-171.997
0.292,-0.220,-0.683,67.871,47.913,-172.607
0.183,-0.079,-0.686,75.378,46.692,-172.424
0.076,0.009,-0.665,76.599,46.082,-172.119
0.003,0.129,-0.564,70.618,44.434,-172.729
-0.083,0.263,-0.426,61.157,37.720,-175.537
-0.172,0.355,-0.321,51.147,25.574,-180.786
-0.256,0.494,-0.270,44.250,11.780,-186.768
-0.391,0.674,-0.258,46.570,1.404,-193.237
-0.557,0.874,-0.260,58.044,-1.343,-197.021
-0.728,1.125,-0.232,70.068,6.592,-193.665
-0.997,1.392,-0.190,70.618,26.001,-189.819
-1.250,1.698,-0.090,51.025,56.763,-185.120
-1.375,1.936,0.008,11.353,88.013,-175.049
-1.348,2.109,0.051,-39.673,113.525,-162.842
-1.338,2.204,0.111,-88.745,128.052,-150.146
-1.305,2.222,0.191,-124.390,134.888,-132.507
-1.267,2.198,0.254,-142.151,138.062,-109.192
-1.313,2.165,0.297,-145.996,135.925,-80.750
-1.338,2.089,0.304,-140.808,131.042,-46.021
-1.457,1.940,0.272,-135.376,122.742,-7.385
-1.420,1.744,0.177,-135.559,124.268,30.212
-1.364,1.519,0.148,-138.733,120.972,64.087
-1.272,1.282,0.160,-146.851,119.873,90.759
-1.172,1.043,0.201,-158.325,122.375,110.657
-1.063,0.841,0.304,-168.640,125.366,127.686
-1.006,0.595,0.443,-175.110,129.272,144.470
-0.930,0.246,0.612,-181.702,135.254,162.170
-0.822,-0.255,0.817,-185.181,138.245,179.321
-0.679,-0.662,1.077,-177.185,136.963,193.237
-0.586,-1.083,1.269,-152.649,129.150,201.172
-0.612,-1.393,1.307,-121.704,111.694,192.688
-0.640,-1.530,1.171,-94.421,92.163,180.603
-0.681,-1.557,0.967,-80.994,67.627,164.551
-0.764,-1.638,0.838,-83.374,47.974,153.198
-0.784,-1.896,0.804,-91.858,45.288,151.489
-0.662,-2.273,0.816,-95.764,53.223,153.381
-0.467,-2.642,0.858,-89.478,61.157,148.315
-0.284,-2.906,0.842,-73.608,66.406,130.676
-0.207,-3.067,0.820,-52.795,62.988,101.990
-0.169,-3.149,0.700,-33.997,54.688,66.833
-0.163,-3.126,0.550,-21.606,46.814,29.480
-0.151,-3.011,0.402,-15.381,38.208,-6.531
-0.112,-2.883,0.260,-10.559,31.128,-39.307
-0.057,-2.760,0.122,-1.831,23.437,-69.153
-0.035,-2.603,0.074,9.949,16.357,-94.971
0.031,-2.418,0.033,23.193,21.484,-115.723
0.089,-2.230,0.028,36.072,32.654,-132.507
0.072,-2.029,0.049,48.645,44.922,-149.902
0.030,-1.789,0.067,62.012,56.580,-167.175
-0.044,-1.452,0.074,73.914,66.833,-184.875
-0.143,-1.065,0.104,80.200,77.148,-201.111
-0.197,-0.626,0.261,80.017,90.332,-211.243
-0.311,-0.178,0.564,77.393,105.103,-214.294
-0.480,0.146,0.910,76.660,119.629,-210.449
-0.593,0.371,1.220,77.087,131.714,-197.937
-0.684,0.559,1.461,76.294,136.475,-179.382
-0.779,0.703,1.627,73.975,133.118,-161.499
-0.886,0.847,1.679,70.190,124.695,-145.874
-1.021,0.964,1.647,65.491,107.788,-131.714
-1.110,1.069,1.527,56.702,89.966,-117.798
-1.161,1.142,1.403,43.945,74.524,-101.624
-1.173,1.148,1.262,29.175,62.988,-85.205
-1.180,1.105,1.143,13.489,52.307,-68.787
-1.197,1.028,1.043,-0.977,40.894,-51.880
-1.210,0.879,0.938,-12.573,29.968,-35.095
-1.216,0.719,0.762,-21.851,20.081,-21.118
-1.204,0.596,0.594,-27.954,8.911,-11.047
-1.173,0.524,0.492,-29.846,-3.723,-3.113
-1.129,0.447,0.453,-26.917,-14.221,3.052
-1.151,0.336,0.467,-22.339,-20.813,7.629
-1.148,0.247,0.454,-19.592,-20.142,11.108
-1.133,0.154,0.444,-17.700,-20.569,13.916
-1.117,0.066,0.444,-16.418,-22.705,16.541
-1.091,-0.021,0.439,-16.113,-22.156,19.409
-1.047,-0.110,0.413,-16.541,-17.151,21.057
-1.018,-0.194,0.381,-16.663,-11.658,21.362
-1.001,-0.258,0.344,-17.212,-9.216,19.226
-0.993,-0.273,0.310,-18.555,-9.277,14.771
-0.973,-0.257,0.283,-19.226,-8.789,10.071
-0.948,-0.226,0.284,-19.226,-8.545,6.409
-0.952,-0.215,0.279,-19.653,-8.728,4.028
-0.937,-0.194,0.313,-21.973,-8.301,3.235
-0.919,-0.180,0.355,-23.499,-5.676,3.906
-0.873,-0.165,0.396,-22.644,-1.892,5.859
-0.838,-0.173,0.457,-20.386,-0.305,7.812
-0.835,-0.206,0.538,-18.250,-1.099,8.545
-0.829,-0.240,0.604,-16.235,-1.221,8.728
-0.821,-0.262,0.632,-14.954,0.061,8.423
-0.814,-0.280,0.641,-14.404,0.549,7.751
-0.807,-0.302,0.633,-14.282,-1.099,6.226
-0.799,-0.315,0.613,-14.099,-4.089,4.395
-0.785,-0.328,0.580,-13.489,-6.897,2.930
-0.774,-0.326,0.538,-12.695,-9.033,1.343
-0.769,-0.331,0.503,-12.268,-10.498,-0.305
-0.766,-0.333,0.479,-13.306,-10.864,-2.136
-0.772,-0.329,0.454,-15.808,-9.094,-3.784
-0.791,-0.329,0.437,-19.165,-6.958,-5.798
-0.815,-0.327,0.428,-22.705,-5.188,-7.568
-0.837,-0.320,0.430,-25.024,-3.418,-9.155
-0.845,-0.302,0.432,-25.696,-1.709,-10.010
-0.844,-0.289,0.439,-24.048,-0.305,-9.888
-0.844,-0.277,0.442,-20.569,1.099,-9.277
-0.840,-0.263,0.443,-15.869,2.686,-8.301
